"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","Study","RepeatTimes","Fold","FeatureCount"
0.75,0.5,0.476229180103872,0.927337961747118,0.5,0.0384063720703125,0.133614402537715,0.5,1,1,0.666666666666667,1,0.5,0.666666666666667,0.5,0.25,0.25,0.75,"PRJDB4176",2,1,40
0.875,0.75,0.616523763150737,0.984486396184586,0.5,0.0020904541015625,0.479500122186953,1,0.75,0.8,1,0.8,1,0.888888888888889,0.5,0.5,0.625,0.875,"PRJDB4176",1,5,40
0.75,0.5,0.476229180103872,0.927337961747118,0.5,0.0384063720703125,0.617075077451974,0.875,0.625,0.7,0.833333333333333,0.7,0.875,0.777777777777778,0.5,0.4375,0.625,0.75,"PRJDB4176",1,4,40
0.8125,0.625,0.543543453768388,0.959526266094054,0.5,0.0106353759765625,0.248213078989924,0.625,1,1,0.727272727272727,1,0.625,0.769230769230769,0.5,0.3125,0.3125,0.8125,"PRJDB4176",1,3,40
0.75,0.5,0.476229180103872,0.927337961747118,0.5,0.0384063720703125,0.133614402537715,1,0.5,0.666666666666667,1,0.666666666666667,1,0.8,0.5,0.5,0.75,0.75,"PRJDB4176",1,2,40
0.75,0.5,0.476229180103872,0.927337961747118,0.5,0.0384063720703125,0.617075077451974,0.875,0.625,0.7,0.833333333333333,0.7,0.875,0.777777777777778,0.5,0.4375,0.625,0.75,"PRJDB4176",1,1,40
0.875,0.742857142857143,0.676388641811167,0.973440685013751,0.541666666666667,0.000588127290497055,0.248213078989924,1,0.727272727272727,0.8125,1,0.8125,1,0.896551724137931,0.541666666666667,0.541666666666667,0.666666666666667,0.863636363636364,"ZellerG_2014",10,5,40
0.826086956521739,0.648854961832061,0.612188110045203,0.950492354694207,0.521739130434783,0.00249088839748405,0.617075077451974,0.916666666666667,0.727272727272727,0.785714285714286,0.888888888888889,0.785714285714286,0.916666666666667,0.846153846153846,0.521739130434783,0.478260869565217,0.608695652173913,0.821969696969697,"ZellerG_2014",10,4,40
0.818181818181818,0.627118644067797,0.597154216922129,0.948132700687563,0.545454545454545,0.00743562327649019,0.617075077451974,0.916666666666667,0.7,0.785714285714286,0.875,0.785714285714286,0.916666666666667,0.846153846153846,0.545454545454545,0.5,0.636363636363636,0.808333333333333,"ZellerG_2014",10,3,40
0.909090909090909,0.816666666666667,0.708387258446067,0.988794413975849,0.545454545454545,0.000290641304425921,1,0.916666666666667,0.9,0.916666666666667,0.9,0.916666666666667,0.916666666666667,0.916666666666667,0.545454545454545,0.5,0.545454545454545,0.908333333333333,"ZellerG_2014",10,2,40
0.708333333333333,0.408450704225352,0.489052186142167,0.873847911476309,0.541666666666667,0.0741573651193683,1,0.769230769230769,0.636363636363636,0.714285714285714,0.7,0.714285714285714,0.769230769230769,0.740740740740741,0.541666666666667,0.416666666666667,0.583333333333333,0.702797202797203,"ZellerG_2014",10,1,40
0.956521739130435,0.91254752851711,0.78051339254652,0.998899831369559,0.521739130434783,7.00636984347578e-06,1,1,0.909090909090909,0.923076923076923,1,0.923076923076923,1,0.96,0.521739130434783,0.521739130434783,0.565217391304348,0.954545454545455,"ZellerG_2014",9,5,40
0.869565217391304,0.739622641509434,0.664110862462879,0.972248492577207,0.521739130434783,0.000507248875127303,1,0.833333333333333,0.909090909090909,0.909090909090909,0.833333333333333,0.909090909090909,0.833333333333333,0.869565217391304,0.521739130434783,0.434782608695652,0.478260869565217,0.871212121212121,"ZellerG_2014",9,4,40
0.826086956521739,0.646153846153846,0.612188110045203,0.950492354694207,0.521739130434783,0.00249088839748405,0.133614402537715,1,0.636363636363636,0.75,1,0.75,1,0.857142857142857,0.521739130434783,0.521739130434783,0.695652173913043,0.818181818181818,"ZellerG_2014",9,3,40
0.833333333333333,0.673469387755102,0.626158286511317,0.952646373392743,0.541666666666667,0.002804984891468,0.133614402537715,0.692307692307692,1,1,0.733333333333333,1,0.692307692307692,0.818181818181818,0.541666666666667,0.375,0.375,0.846153846153846,"ZellerG_2014",9,2,40
0.818181818181818,0.627118644067797,0.597154216922129,0.948132700687563,0.545454545454545,0.00743562327649019,0.617075077451974,0.916666666666667,0.7,0.785714285714286,0.875,0.785714285714286,0.916666666666667,0.846153846153846,0.545454545454545,0.5,0.636363636363636,0.808333333333333,"ZellerG_2014",9,1,40
0.958333333333333,0.915492957746479,0.788798316543027,0.99894564755453,0.541666666666667,8.67175643051954e-06,1,1,0.909090909090909,0.928571428571429,1,0.928571428571429,1,0.962962962962963,0.541666666666667,0.541666666666667,0.583333333333333,0.954545454545455,"ZellerG_2014",8,5,40
0.782608695652174,0.559386973180077,0.562969273763186,0.925396592351196,0.521739130434783,0.00940056606702674,0.371093369522698,0.916666666666667,0.636363636363636,0.733333333333333,0.875,0.733333333333333,0.916666666666667,0.814814814814815,0.521739130434783,0.478260869565217,0.652173913043478,0.776515151515151,"ZellerG_2014",8,4,40
0.826086956521739,0.651515151515151,0.612188110045203,0.950492354694207,0.521739130434783,0.00249088839748405,1,0.833333333333333,0.818181818181818,0.833333333333333,0.818181818181818,0.833333333333333,0.833333333333333,0.833333333333333,0.521739130434783,0.434782608695652,0.521739130434783,0.825757575757576,"ZellerG_2014",8,3,40
0.875,0.75,0.676388641811167,0.973440685013751,0.541666666666667,0.000588127290497055,1,0.846153846153846,0.909090909090909,0.916666666666667,0.833333333333333,0.916666666666667,0.846153846153846,0.88,0.541666666666667,0.458333333333333,0.5,0.877622377622378,"ZellerG_2014",8,2,40
0.826086956521739,0.646153846153846,0.612188110045203,0.950492354694207,0.565217391304348,0.00814838259334992,1,0.846153846153846,0.8,0.846153846153846,0.8,0.846153846153846,0.846153846153846,0.846153846153846,0.565217391304348,0.478260869565217,0.565217391304348,0.823076923076923,"ZellerG_2014",8,1,40
0.869565217391304,0.737642585551331,0.664110862462879,0.972248492577207,0.521739130434783,0.000507248875127303,1,0.916666666666667,0.818181818181818,0.846153846153846,0.9,0.846153846153846,0.916666666666667,0.88,0.521739130434783,0.478260869565217,0.565217391304348,0.867424242424242,"ZellerG_2014",7,5,40
0.791666666666667,0.577464788732394,0.578487156362747,0.928681382801945,0.541666666666667,0.0103081952332158,1,0.846153846153846,0.727272727272727,0.785714285714286,0.8,0.785714285714286,0.846153846153846,0.814814814814815,0.541666666666667,0.458333333333333,0.583333333333333,0.786713286713287,"ZellerG_2014",7,4,40
0.782608695652174,0.555984555984556,0.562969273763186,0.925396592351196,0.521739130434783,0.00940056606702674,0.0736382701203028,1,0.545454545454545,0.705882352941177,1,0.705882352941177,1,0.827586206896552,0.521739130434783,0.521739130434783,0.739130434782609,0.772727272727273,"ZellerG_2014",7,3,40
0.909090909090909,0.816666666666667,0.708387258446067,0.988794413975849,0.545454545454545,0.000290641304425921,1,0.916666666666667,0.9,0.916666666666667,0.9,0.916666666666667,0.916666666666667,0.916666666666667,0.545454545454545,0.5,0.545454545454545,0.908333333333333,"ZellerG_2014",7,2,40
0.826086956521739,0.648854961832061,0.612188110045203,0.950492354694207,0.521739130434783,0.00249088839748405,0.617075077451974,0.916666666666667,0.727272727272727,0.785714285714286,0.888888888888889,0.785714285714286,0.916666666666667,0.846153846153846,0.521739130434783,0.478260869565217,0.608695652173913,0.821969696969697,"ZellerG_2014",7,1,40
0.826086956521739,0.646153846153846,0.612188110045203,0.950492354694207,0.521739130434783,0.00249088839748405,0.133614402537715,1,0.636363636363636,0.75,1,0.75,1,0.857142857142857,0.521739130434783,0.521739130434783,0.695652173913043,0.818181818181818,"ZellerG_2014",6,5,40
0.826086956521739,0.648854961832061,0.612188110045203,0.950492354694207,0.521739130434783,0.00249088839748405,0.617075077451974,0.916666666666667,0.727272727272727,0.785714285714286,0.888888888888889,0.785714285714286,0.916666666666667,0.846153846153846,0.521739130434783,0.478260869565217,0.608695652173913,0.821969696969697,"ZellerG_2014",6,4,40
0.91304347826087,0.82442748091603,0.719620664090589,0.989290033962124,0.521739130434783,7.4454797522194e-05,0.479500122186953,1,0.818181818181818,0.857142857142857,1,0.857142857142857,1,0.923076923076923,0.521739130434783,0.521739130434783,0.608695652173913,0.909090909090909,"ZellerG_2014",6,3,40
0.909090909090909,0.813559322033898,0.708387258446067,0.988794413975849,0.545454545454545,0.000290641304425921,0.479500122186953,1,0.8,0.857142857142857,1,0.857142857142857,1,0.923076923076923,0.545454545454545,0.545454545454545,0.636363636363636,0.9,"ZellerG_2014",6,2,40
0.869565217391304,0.725099601593625,0.664110862462879,0.972248492577207,0.565217391304348,0.00194866323295587,0.248213078989924,1,0.7,0.8125,1,0.8125,1,0.896551724137931,0.565217391304348,0.565217391304348,0.695652173913043,0.85,"ZellerG_2014",6,1,40
0.956521739130435,0.910505836575876,0.78051339254652,0.998899831369559,0.565217391304348,3.73783215658151e-05,1,1,0.9,0.928571428571429,1,0.928571428571429,1,0.962962962962963,0.565217391304348,0.565217391304348,0.608695652173913,0.95,"ZellerG_2014",5,5,40
0.909090909090909,0.813559322033898,0.708387258446067,0.988794413975849,0.545454545454545,0.000290641304425921,0.479500122186953,1,0.8,0.857142857142857,1,0.857142857142857,1,0.923076923076923,0.545454545454545,0.545454545454545,0.636363636363636,0.9,"ZellerG_2014",5,4,40
0.956521739130435,0.91254752851711,0.78051339254652,0.998899831369559,0.521739130434783,7.00636984347578e-06,1,1,0.909090909090909,0.923076923076923,1,0.923076923076923,1,0.96,0.521739130434783,0.521739130434783,0.565217391304348,0.954545454545455,"ZellerG_2014",5,3,40
0.909090909090909,0.813559322033898,0.708387258446067,0.988794413975849,0.545454545454545,0.000290641304425921,0.479500122186953,1,0.8,0.857142857142857,1,0.857142857142857,1,0.923076923076923,0.545454545454545,0.545454545454545,0.636363636363636,0.9,"ZellerG_2014",5,2,40
0.695652173913043,0.383141762452107,0.470808333991493,0.8678971203019,0.521739130434783,0.0707033908673444,0.449691797968891,0.833333333333333,0.545454545454545,0.666666666666667,0.75,0.666666666666667,0.833333333333333,0.740740740740741,0.521739130434783,0.434782608695652,0.652173913043478,0.689393939393939,"ZellerG_2014",5,1,40
0.772727272727273,0.53781512605042,0.546296376337878,0.921793739648108,0.545454545454545,0.0245475548902575,1,0.833333333333333,0.7,0.769230769230769,0.777777777777778,0.769230769230769,0.833333333333333,0.8,0.545454545454545,0.454545454545455,0.590909090909091,0.766666666666667,"ZellerG_2014",4,5,40
0.818181818181818,0.639344262295082,0.597154216922129,0.948132700687563,0.545454545454545,0.00743562327649019,0.617075077451974,0.75,0.9,0.9,0.75,0.9,0.75,0.818181818181818,0.545454545454545,0.409090909090909,0.454545454545455,0.825,"ZellerG_2014",4,4,40
0.818181818181818,0.620689655172414,0.597154216922129,0.948132700687563,0.545454545454545,0.00743562327649019,0.133614402537715,1,0.6,0.75,1,0.75,1,0.857142857142857,0.545454545454545,0.545454545454545,0.727272727272727,0.8,"ZellerG_2014",4,3,40
0.826086956521739,0.646153846153846,0.612188110045203,0.950492354694207,0.521739130434783,0.00249088839748405,0.133614402537715,1,0.636363636363636,0.75,1,0.75,1,0.857142857142857,0.521739130434783,0.521739130434783,0.695652173913043,0.818181818181818,"ZellerG_2014",4,2,40
0.954545454545455,0.907563025210084,0.771555602332367,0.998849852473426,0.545454545454545,3.12604462803959e-05,1,1,0.9,0.923076923076923,1,0.923076923076923,1,0.96,0.545454545454545,0.545454545454545,0.590909090909091,0.95,"ZellerG_2014",4,1,40
0.826086956521739,0.646153846153846,0.612188110045203,0.950492354694207,0.521739130434783,0.00249088839748405,0.133614402537715,1,0.636363636363636,0.75,1,0.75,1,0.857142857142857,0.521739130434783,0.521739130434783,0.695652173913043,0.818181818181818,"ZellerG_2014",3,5,40
0.863636363636364,0.717948717948718,0.650877902742592,0.970944148871253,0.545454545454545,0.00173164607190107,0.248213078989924,1,0.7,0.8,1,0.8,1,0.888888888888889,0.545454545454545,0.545454545454545,0.681818181818182,0.85,"ZellerG_2014",3,4,40
0.869565217391304,0.741573033707865,0.664110862462879,0.972248492577207,0.521739130434783,0.000507248875127303,0.248213078989924,0.75,1,1,0.785714285714286,1,0.75,0.857142857142857,0.521739130434783,0.391304347826087,0.391304347826087,0.875,"ZellerG_2014",3,3,40
0.91304347826087,0.82442748091603,0.719620664090589,0.989290033962124,0.521739130434783,7.4454797522194e-05,0.479500122186953,1,0.818181818181818,0.857142857142857,1,0.857142857142857,1,0.923076923076923,0.521739130434783,0.521739130434783,0.608695652173913,0.909090909090909,"ZellerG_2014",3,2,40
0.954545454545455,0.909090909090909,0.771555602332367,0.998849852473426,0.545454545454545,3.12604462803959e-05,1,0.916666666666667,1,1,0.909090909090909,1,0.916666666666667,0.956521739130435,0.545454545454545,0.5,0.5,0.958333333333333,"ZellerG_2014",3,1,40
0.739130434782609,0.465116279069767,0.515948029597562,0.897713866084642,0.521739130434783,0.0284021796582691,0.0412268333371636,1,0.454545454545455,0.666666666666667,1,0.666666666666667,1,0.8,0.521739130434783,0.521739130434783,0.782608695652174,0.727272727272727,"ZellerG_2014",2,5,40
0.954545454545455,0.909090909090909,0.771555602332367,0.998849852473426,0.545454545454545,3.12604462803959e-05,1,0.916666666666667,1,1,0.909090909090909,1,0.916666666666667,0.956521739130435,0.545454545454545,0.5,0.5,0.958333333333333,"ZellerG_2014",2,4,40
0.826086956521739,0.648854961832061,0.612188110045203,0.950492354694207,0.521739130434783,0.00249088839748405,0.617075077451974,0.916666666666667,0.727272727272727,0.785714285714286,0.888888888888889,0.785714285714286,0.916666666666667,0.846153846153846,0.521739130434783,0.478260869565217,0.608695652173913,0.821969696969697,"ZellerG_2014",2,3,40
0.869565217391304,0.737642585551331,0.664110862462879,0.972248492577207,0.521739130434783,0.000507248875127303,1,0.916666666666667,0.818181818181818,0.846153846153846,0.9,0.846153846153846,0.916666666666667,0.88,0.521739130434783,0.478260869565217,0.565217391304348,0.867424242424242,"ZellerG_2014",2,2,40
0.954545454545455,0.909090909090909,0.771555602332367,0.998849852473426,0.545454545454545,3.12604462803959e-05,1,0.916666666666667,1,1,0.909090909090909,1,0.916666666666667,0.956521739130435,0.545454545454545,0.5,0.5,0.958333333333333,"ZellerG_2014",2,1,40
0.782608695652174,0.559386973180077,0.562969273763186,0.925396592351196,0.521739130434783,0.00940056606702674,0.371093369522698,0.916666666666667,0.636363636363636,0.733333333333333,0.875,0.733333333333333,0.916666666666667,0.814814814814815,0.521739130434783,0.478260869565217,0.652173913043478,0.776515151515151,"ZellerG_2014",1,5,40
0.772727272727273,0.53781512605042,0.546296376337878,0.921793739648108,0.545454545454545,0.0245475548902575,1,0.833333333333333,0.7,0.769230769230769,0.777777777777778,0.769230769230769,0.833333333333333,0.8,0.545454545454545,0.454545454545455,0.590909090909091,0.766666666666667,"ZellerG_2014",1,4,40
0.782608695652174,0.566037735849057,0.562969273763186,0.925396592351196,0.521739130434783,0.00940056606702674,1,0.75,0.818181818181818,0.818181818181818,0.75,0.818181818181818,0.75,0.782608695652174,0.521739130434783,0.391304347826087,0.478260869565217,0.784090909090909,"ZellerG_2014",1,3,40
0.875,0.742857142857143,0.676388641811167,0.973440685013751,0.541666666666667,0.000588127290497055,0.248213078989924,1,0.727272727272727,0.8125,1,0.8125,1,0.896551724137931,0.541666666666667,0.541666666666667,0.666666666666667,0.863636363636364,"ZellerG_2014",1,2,40
0.958333333333333,0.915492957746479,0.788798316543027,0.99894564755453,0.541666666666667,8.67175643051954e-06,1,1,0.909090909090909,0.928571428571429,1,0.928571428571429,1,0.962962962962963,0.541666666666667,0.541666666666667,0.583333333333333,0.954545454545455,"ZellerG_2014",1,1,40
0.84,0.642857142857143,0.639171545540728,0.95462054762829,0.6,0.00947083092519007,0.133614402537715,0.6,1,1,0.789473684210526,1,0.6,0.75,0.4,0.24,0.24,0.8,"YuJ_2015",10,5,40
0.8,0.576271186440678,0.592962567721323,0.931688535987516,0.6,0.029362204792254,1,0.7,0.866666666666667,0.777777777777778,0.8125,0.777777777777778,0.7,0.736842105263158,0.4,0.28,0.36,0.783333333333333,"YuJ_2015",10,4,40
0.92,0.833333333333333,0.739694157894786,0.990160409981202,0.6,0.000429297349251938,1,0.9,0.933333333333333,0.9,0.933333333333333,0.9,0.9,0.9,0.4,0.36,0.4,0.916666666666667,"YuJ_2015",10,3,40
0.76,0.5,0.548711982183314,0.906435560668257,0.6,0.0735652578301738,1,0.7,0.8,0.7,0.8,0.7,0.7,0.7,0.4,0.28,0.4,0.75,"YuJ_2015",10,2,40
0.884615384615385,0.754716981132075,0.698459599892432,0.975541924682038,0.576923076923077,0.000750756922359313,0.248213078989924,0.727272727272727,1,1,0.833333333333333,1,0.727272727272727,0.842105263157895,0.423076923076923,0.307692307692308,0.307692307692308,0.863636363636364,"YuJ_2015",10,1,40
0.730769230769231,0.455089820359281,0.522125210306169,0.884267786708496,0.576923076923077,0.0801859877957969,1,0.727272727272727,0.733333333333333,0.666666666666667,0.785714285714286,0.666666666666667,0.727272727272727,0.695652173913043,0.423076923076923,0.307692307692308,0.461538461538462,0.73030303030303,"YuJ_2015",9,5,40
0.8,0.576271186440678,0.592962567721323,0.931688535987516,0.6,0.029362204792254,1,0.7,0.866666666666667,0.777777777777778,0.8125,0.777777777777778,0.7,0.736842105263158,0.4,0.28,0.36,0.783333333333333,"YuJ_2015",9,4,40
0.64,0.285714285714286,0.425206349553849,0.820283179416345,0.6,0.424617017671008,0.504985075093846,0.7,0.6,0.538461538461538,0.75,0.538461538461538,0.7,0.608695652173913,0.4,0.28,0.52,0.65,"YuJ_2015",9,3,40
0.76,0.516129032258065,0.548711982183314,0.906435560668257,0.6,0.0735652578301738,0.683091398309609,0.8,0.733333333333333,0.666666666666667,0.846153846153846,0.666666666666667,0.8,0.727272727272727,0.4,0.32,0.48,0.766666666666667,"YuJ_2015",9,2,40
0.769230769230769,0.527272727272727,0.563524903058613,0.910259889115425,0.576923076923077,0.0340255902876405,1,0.727272727272727,0.8,0.727272727272727,0.8,0.727272727272727,0.727272727272727,0.727272727272727,0.423076923076923,0.307692307692308,0.423076923076923,0.763636363636364,"YuJ_2015",9,1,40
0.76,0.53125,0.548711982183314,0.906435560668257,0.6,0.0735652578301738,0.220671361919847,0.9,0.666666666666667,0.642857142857143,0.909090909090909,0.642857142857143,0.9,0.75,0.4,0.36,0.56,0.783333333333333,"YuJ_2015",8,5,40
0.84,0.6875,0.639171545540728,0.95462054762829,0.6,0.00947083092519007,0.133614402537715,1,0.733333333333333,0.714285714285714,1,0.714285714285714,1,0.833333333333333,0.4,0.4,0.56,0.866666666666667,"YuJ_2015",8,4,40
0.88,0.745762711864407,0.687809692713765,0.974534603352267,0.6,0.00236676882981011,1,0.8,0.933333333333333,0.888888888888889,0.875,0.888888888888889,0.8,0.842105263157895,0.4,0.32,0.36,0.866666666666667,"YuJ_2015",8,3,40
0.692307692307692,0.36969696969697,0.482103563554258,0.856740002072296,0.576923076923077,0.160582013455836,1,0.636363636363636,0.733333333333333,0.636363636363636,0.733333333333333,0.636363636363636,0.636363636363636,0.636363636363636,0.423076923076923,0.269230769230769,0.423076923076923,0.684848484848485,"YuJ_2015",8,2,40
0.884615384615385,0.771929824561403,0.698459599892432,0.975541924682038,0.576923076923077,0.000750756922359313,0.248213078989924,1,0.8,0.785714285714286,1,0.785714285714286,1,0.88,0.423076923076923,0.423076923076923,0.538461538461538,0.9,"YuJ_2015",8,1,40
0.68,0.354838709677419,0.464999282502628,0.85050457738643,0.6,0.273531450144573,0.723673609831763,0.7,0.666666666666667,0.583333333333333,0.769230769230769,0.583333333333333,0.7,0.636363636363636,0.4,0.28,0.48,0.683333333333333,"YuJ_2015",7,5,40
